vehicle_age,km_driven,mileage,engine,seats,selling_price,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual,brand_encoded,model_encoded
8,57835,21.79,998,5,365000,0.0,0.0,0.0,1.0,1.0,4992,717
8,110000,20.51,998,5,230000,0.0,0.0,0.0,1.0,1.0,4992,717
4,2300,20.89,1197,5,530000,0.0,0.0,0.0,1.0,1.0,4992,73
6,72000,18.6,1197,5,525000,0.0,0.0,0.0,1.0,1.0,2982,906
5,36500,13.0,2143,5,2790000,1.0,0.0,0.0,0.0,0.0,337,125
3,67000,24.2,1498,7,890000,1.0,0.0,0.0,0.0,1.0,4992,343
4,49000,16.55,2993,5,3900000,1.0,0.0,0.0,0.0,0.0,439,23
4,76759,14.1,2179,7,835000,1.0,0.0,0.0,0.0,1.0,430,100
5,50000,18.9,1197,5,400000,0.0,0.0,0.0,1.0,1.0,2982,580
10,100000,20.92,998,5,215000,0.0,0.0,0.0,1.0,1.0,4992,778
6,46000,22.0,1197,5,515000,0.0,0.0,0.0,1.0,1.0,4992,890
9,89000,12.7,2179,5,2300000,1.0,0.0,0.0,0.0,0.0,51,51
4,50852,23.0,1498,5,780000,1.0,0.0,0.0,0.0,1.0,790,374
3,116084,11.36,2755,7,2150000,1.0,0.0,0.0,0.0,0.0,793,545
9,34000,20.36,1197,5,375000,0.0,0.0,0.0,1.0,1.0,2982,410
4,11000,15.4,1997,7,1351000,1.0,0.0,0.0,0.0,1.0,1011,273
3,35000,21.4,1197,5,680000,0.0,0.0,0.0,1.0,1.0,4992,364
5,50000,18.6,1197,5,550000,0.0,0.0,0.0,1.0,1.0,2982,906
14,110000,18.7,1896,5,295000,1.0,0.0,0.0,0.0,1.0,334,59
4,70000,13.68,2393,7,1595000,1.0,0.0,0.0,0.0,1.0,793,545
4,75130,19.67,1582,5,1150000,1.0,0.0,0.0,0.0,1.0,2982,336
7,20068,23.95,998,5,286000,0.0,0.0,0.0,1.0,1.0,4992,778
7,33000,9.26,3498,4,3600000,0.0,0.0,0.0,1.0,0.0,337,9
5,34000,17.1,1199,5,675000,0.0,0.0,0.0,1.0,0.0,1485,175
8,55983,18.9,998,5,325000,0.0,0.0,0.0,1.0,1.0,4992,717
2,90000,24.7,796,5,300000,0.0,0.0,0.0,1.0,1.0,4992,778
5,64000,25.17,799,5,350000,0.0,0.0,0.0,1.0,1.0,536,306
12,46025,17.0,1197,5,325000,0.0,0.0,0.0,1.0,1.0,2982,906
3,80000,24.52,1248,7,930000,1.0,0.0,0.0,0.0,1.0,4992,343
6,50000,22.74,796,5,270000,0.0,0.0,0.0,1.0,1.0,4992,778
3,50000,23.0,1498,5,800000,1.0,0.0,0.0,0.0,1.0,790,374
6,40000,23.95,998,5,280000,0.0,0.0,0.0,1.0,1.0,4992,778
5,82253,19.3,1248,5,680000,1.0,0.0,0.0,0.0,1.0,4992,890
4,15000,12.9,2755,7,3150000,1.0,0.0,0.0,0.0,0.0,793,187
9,830000,20.54,1598,5,380000,1.0,0.0,0.0,0.0,1.0,620,247
4,40000,18.9,1197,5,525000,0.0,0.0,0.0,1.0,1.0,2982,580
10,120000,20.92,998,5,270000,0.0,0.0,0.0,1.0,1.0,4992,778
8,60000,18.88,999,5,610000,0.0,0.0,0.0,1.0,1.0,790,374
11,82000,11.5,2987,5,1850000,1.0,0.0,0.0,0.0,0.0,337,125
8,83000,11.57,2179,7,485000,1.0,0.0,0.0,0.0,1.0,430,100
7,90000,23.4,1248,5,480000,1.0,0.0,0.0,0.0,1.0,4992,890
4,47000,22.0,1582,5,985000,1.0,0.0,0.0,0.0,1.0,2982,492
15,110000,19.7,796,5,115000,0.0,0.0,0.0,1.0,1.0,4992,778
9,70000,20.36,1197,5,250000,0.0,0.0,0.0,1.0,1.0,2982,410
7,15700,18.6,1197,5,550000,0.0,0.0,0.0,1.0,1.0,2982,906
13,73000,19.81,1086,5,180000,0.0,0.0,0.0,1.0,1.0,2982,410
3,29000,18.6,1197,5,530000,0.0,0.0,0.0,1.0,1.0,2982,906
2,9000,24.0,1186,5,650000,1.0,0.0,0.0,0.0,1.0,2982,580
6,59000,20.85,1197,5,650000,0.0,0.0,0.0,1.0,1.0,4992,890
4,64000,28.4,1248,5,580000,1.0,0.0,0.0,0.0,1.0,4992,781
13,97000,19.7,796,5,175000,0.0,0.0,0.0,1.0,1.0,4992,778
3,35000,28.4,1248,5,730000,1.0,0.0,0.0,0.0,1.0,4992,890
6,37203,20.51,998,5,375000,0.0,0.0,0.0,1.0,0.0,4992,717
8,72000,20.36,1197,5,315000,0.0,0.0,0.0,1.0,1.0,2982,410
5,61198,25.8,1498,5,666000,1.0,0.0,0.0,0.0,1.0,1485,362
11,155522,23.4,1248,5,255000,1.0,0.0,0.0,0.0,1.0,4992,890
9,148000,22.32,1582,5,400000,1.0,0.0,0.0,0.0,1.0,2982,492
2,8500,18.19,1968,5,3550000,1.0,0.0,0.0,0.0,0.0,334,93
6,75000,16.0,2179,7,850000,1.0,0.0,0.0,0.0,1.0,1011,330
3,18800,22.54,1396,5,790000,1.0,0.0,0.0,0.0,1.0,2982,906
6,140000,19.67,1582,5,900000,1.0,0.0,0.0,0.0,1.0,2982,336
5,42540,22.74,796,5,290000,0.0,0.0,0.0,1.0,1.0,4992,778
4,12784,18.9,1197,5,610000,0.0,0.0,0.0,1.0,0.0,2982,580
2,50000,25.5,1498,5,950000,1.0,0.0,0.0,0.0,1.0,1485,101
9,50000,18.9,998,5,280000,0.0,0.0,0.0,1.0,1.0,4992,717
3,22003,16.47,1198,5,650000,0.0,0.0,0.0,1.0,1.0,620,373
8,108321,12.55,2982,7,1750000,1.0,0.0,0.0,0.0,0.0,793,187
14,77000,11.0,2987,5,750000,1.0,0.0,0.0,0.0,0.0,337,125
5,22000,24.0,1120,5,625000,1.0,0.0,0.0,0.0,1.0,2982,580
6,90000,27.3,1498,5,600000,1.0,0.0,0.0,0.0,1.0,1485,175
12,72555,17.0,1497,5,395000,0.0,0.0,0.0,1.0,1.0,1485,757
5,42000,17.1,1199,5,660000,0.0,0.0,0.0,1.0,0.0,1485,175
4,59000,28.4,1248,5,700000,1.0,0.0,0.0,0.0,1.0,4992,781
5,28000,17.01,1499,5,590000,0.0,0.0,0.0,1.0,0.0,790,271
10,80000,9.3,2771,5,470000,0.0,0.0,0.0,1.0,0.0,334,93
4,48000,23.7,1498,5,785000,1.0,0.0,0.0,0.0,1.0,1485,101
8,90000,22.74,796,5,200000,0.0,0.0,0.0,1.0,1.0,4992,778
7,68000,21.79,998,5,311000,0.0,0.0,0.0,1.0,1.0,4992,717
4,73000,15.96,2523,7,775000,1.0,0.0,0.0,0.0,1.0,1011,211
5,110000,28.09,1248,5,550000,1.0,0.0,0.0,0.0,1.0,4992,346
7,85000,19.01,1461,5,575000,1.0,0.0,0.0,0.0,1.0,536,218
4,70000,25.6,1498,5,875000,1.0,0.0,0.0,0.0,1.0,1485,757
5,118321,13.68,2393,7,1750000,1.0,0.0,0.0,0.0,1.0,793,545
3,10000,22.54,1396,5,730000,1.0,0.0,0.0,0.0,1.0,2982,906
6,73000,20.63,1198,5,350000,0.0,0.0,0.0,1.0,1.0,170,85
8,129500,20.77,1248,7,500000,1.0,0.0,0.0,0.0,1.0,4992,343
3,50000,27.39,1248,5,660000,1.0,0.0,0.0,0.0,1.0,4992,364
3,21000,18.6,1197,5,770000,0.0,0.0,0.0,1.0,1.0,2982,906
7,126000,19.3,1968,5,1150000,1.0,0.0,0.0,0.0,0.0,334,59
6,50000,20.51,998,5,350000,0.0,0.0,0.0,1.0,1.0,4992,717
6,19600,18.9,1197,5,525000,0.0,0.0,0.0,1.0,0.0,2982,580
6,53100,18.9,1197,5,420000,0.0,0.0,0.0,1.0,1.0,2982,580
10,181000,11.5,2982,7,1195000,1.0,0.0,0.0,0.0,1.0,793,187
5,40000,18.16,1196,5,400000,0.0,0.0,0.0,1.0,1.0,790,271
6,42000,23.95,998,5,300000,0.0,0.0,0.0,1.0,1.0,4992,778
2,10000,18.15,998,5,1100000,0.0,0.0,0.0,1.0,0.0,2982,58
4,57000,16.5,1493,7,718000,1.0,0.0,0.0,0.0,1.0,1011,211
10,80000,13.93,2179,7,300000,1.0,0.0,0.0,0.0,1.0,430,100
11,70000,16.2,1599,5,375000,0.0,0.0,0.0,1.0,1.0,2982,492
6,78000,26.0,1498,5,650000,1.0,0.0,0.0,0.0,1.0,1485,757
9,46500,22.32,1582,5,650000,1.0,0.0,0.0,0.0,1.0,2982,492
9,70450,23.95,998,5,289000,0.0,0.0,0.0,1.0,1.0,4992,778
2,23950,23.8,1498,5,780000,1.0,0.0,0.0,0.0,0.0,1485,362
3,42321,28.4,1248,5,763000,1.0,0.0,0.0,0.0,1.0,4992,781
3,59000,18.7,1199,5,650000,0.0,0.0,0.0,1.0,1.0,1485,175
6,61425,28.4,1248,5,410000,1.0,0.0,0.0,0.0,1.0,4992,781
7,78000,22.32,1582,5,670000,1.0,0.0,0.0,0.0,1.0,2982,492
5,27000,16.8,1497,5,765000,0.0,0.0,0.0,1.0,1.0,1485,757
10,80000,20.54,1598,5,315000,1.0,0.0,0.0,0.0,1.0,620,247
7,75000,20.45,1461,5,565000,1.0,0.0,0.0,0.0,1.0,536,218
6,68202,28.4,1248,5,575000,1.0,0.0,0.0,0.0,1.0,4992,781
5,57000,25.2,1248,5,620000,1.0,0.0,0.0,0.0,1.0,4992,781
5,120000,26.59,1248,5,625000,1.0,0.0,0.0,0.0,1.0,4992,890
8,74000,22.7,1498,5,565000,1.0,0.0,0.0,0.0,1.0,790,374
6,90000,27.39,1248,5,575000,1.0,0.0,0.0,0.0,1.0,4992,364
11,31535,14.6,998,5,265000,0.0,0.0,1.0,0.0,1.0,4992,717
3,40000,22.0,1197,5,570000,0.0,0.0,0.0,1.0,1.0,4992,781
5,22000,18.9,1197,5,520000,0.0,0.0,0.0,1.0,1.0,2982,580
3,14000,17.4,1497,5,1090000,0.0,0.0,0.0,1.0,1.0,1485,757
13,30000,18.9,1061,5,180000,0.0,0.0,0.0,1.0,1.0,4992,778
5,80000,12.99,2494,7,1000000,1.0,0.0,0.0,0.0,1.0,793,545
8,83000,17.68,1968,5,2250000,1.0,0.0,0.0,0.0,0.0,192,64
9,80000,22.07,1199,5,300000,1.0,0.0,0.0,0.0,1.0,620,373
6,50000,23.9,1582,5,750000,1.0,0.0,0.0,0.0,1.0,2982,492
3,140000,28.4,1248,5,720000,1.0,0.0,0.0,0.0,1.0,4992,890
9,110000,22.07,1199,5,320000,1.0,0.0,0.0,0.0,1.0,620,373
4,33977,24.7,796,5,299000,0.0,0.0,0.0,1.0,1.0,4992,778
8,70400,22.0,1197,5,425000,0.0,0.0,0.0,1.0,1.0,4992,781
4,66000,23.95,998,5,320000,0.0,0.0,0.0,1.0,1.0,4992,778
5,60000,20.14,1498,5,750000,1.0,0.0,0.0,0.0,1.0,620,373
6,31000,28.4,1248,5,630000,1.0,0.0,0.0,0.0,1.0,4992,781
12,80000,19.7,796,5,250000,0.0,0.0,0.0,1.0,1.0,4992,778
7,93334,15.6,1196,5,446000,0.0,0.0,0.0,1.0,1.0,790,271
3,83000,27.39,1248,5,645000,1.0,0.0,0.0,0.0,1.0,4992,364
9,62000,19.7,796,5,245000,0.0,0.0,0.0,1.0,1.0,4992,778
4,9021,23.95,998,5,350000,0.0,0.0,0.0,1.0,0.0,4992,778
3,38000,22.74,796,5,325000,0.0,0.0,0.0,1.0,1.0,4992,778
1,1000,20.3,1086,5,550000,0.0,0.0,0.0,1.0,0.0,2982,139
6,39441,18.0,1198,5,475000,0.0,0.0,0.0,1.0,1.0,1485,362
11,59000,17.0,1497,5,400000,0.0,0.0,0.0,1.0,1.0,1485,757
3,25000,22.0,1197,5,650000,0.0,0.0,0.0,1.0,1.0,4992,890
3,10000,21.4,1197,5,800000,0.0,0.0,0.0,1.0,0.0,4992,364
6,37000,15.1,2179,7,875000,1.0,0.0,0.0,0.0,1.0,1011,330
13,76000,19.7,796,5,165000,0.0,0.0,0.0,1.0,1.0,4992,778
6,42994,21.21,1197,5,580000,0.0,0.0,0.0,1.0,1.0,4992,781
5,100000,26.0,1498,5,650000,1.0,0.0,0.0,0.0,1.0,1485,757
9,49000,21.9,1396,5,390000,1.0,0.0,0.0,0.0,1.0,2982,906
4,18000,17.01,1582,5,1345000,1.0,0.0,0.0,0.0,0.0,2982,336
5,58000,16.2,1199,5,610000,0.0,0.0,0.0,1.0,1.0,620,373
6,24501,16.46,2993,5,4990000,1.0,0.0,0.0,0.0,0.0,439,37
5,62000,19.67,1582,5,950000,1.0,0.0,0.0,0.0,1.0,2982,336
5,78236,17.4,1497,5,651000,0.0,0.0,0.0,1.0,1.0,1485,757
5,64000,22.3,799,5,280000,0.0,0.0,0.0,1.0,1.0,536,306
7,73500,20.0,1399,5,275000,1.0,0.0,0.0,0.0,1.0,790,271
4,80000,16.5,1493,7,750000,1.0,0.0,0.0,0.0,1.0,1011,211
8,144321,12.99,2494,8,975000,1.0,0.0,0.0,0.0,1.0,793,545
6,68757,27.3,1498,5,640000,1.0,0.0,0.0,0.0,1.0,1485,175
6,85316,23.4,1248,5,580000,1.0,0.0,0.0,0.0,1.0,4992,890
6,99826,15.96,2523,7,525000,1.0,0.0,0.0,0.0,1.0,1011,211
4,28000,25.17,799,5,290000,0.0,0.0,0.0,1.0,1.0,536,306
6,86521,19.3,1248,5,565000,1.0,0.0,0.0,0.0,1.0,4992,890
2,36000,12.05,2157,7,2950000,1.0,0.0,0.0,0.0,0.0,1011,3
11,80000,17.8,1248,5,325000,1.0,0.0,0.0,0.0,1.0,4992,781
11,67000,20.0,1399,5,275000,1.0,0.0,0.0,0.0,1.0,790,271
9,103000,14.3,1598,5,550000,0.0,0.0,0.0,1.0,0.0,334,182
4,60000,17.6,2179,7,1200000,1.0,0.0,0.0,0.0,1.0,430,41
11,49700,19.2,1197,5,342000,0.0,0.0,0.0,1.0,0.0,2982,410
8,60000,15.1,2179,7,544000,1.0,0.0,0.0,0.0,1.0,1011,330
3,29000,24.7,796,5,350000,0.0,0.0,0.0,1.0,1.0,4992,778
4,75000,23.4,1248,5,745000,1.0,0.0,0.0,0.0,1.0,4992,890
5,60000,21.76,1995,5,2950000,1.0,0.0,0.0,0.0,0.0,439,152
3,50000,28.4,1248,5,684000,1.0,0.0,0.0,0.0,1.0,4992,781
4,97000,13.68,2393,7,1750000,1.0,0.0,0.0,0.0,1.0,793,545
5,40000,27.3,1498,5,680000,1.0,0.0,0.0,0.0,1.0,1485,175
7,88000,14.0,2179,7,465000,1.0,0.0,0.0,0.0,1.0,430,100
8,65784,15.96,2523,7,345000,1.0,0.0,0.0,0.0,1.0,1011,211
5,40000,20.63,1198,5,335000,0.0,0.0,0.0,1.0,1.0,170,85
10,89000,12.8,2494,8,650000,1.0,0.0,0.0,0.0,1.0,793,545
5,120000,15.96,2523,7,610000,1.0,0.0,0.0,0.0,1.0,1011,211
2,4800,18.9,1197,5,550000,0.0,0.0,0.0,1.0,1.0,2982,580
5,40000,20.4,1197,5,350000,0.0,0.0,0.0,1.0,1.0,4992,781
2,35000,21.13,1498,5,950000,1.0,0.0,0.0,0.0,1.0,334,182
4,12000,18.6,1197,5,745000,0.0,0.0,0.0,1.0,1.0,2982,906
1,11000,22.05,796,5,350000,0.0,0.0,0.0,1.0,1.0,4992,778
10,88831,17.05,1995,5,1050000,1.0,0.0,0.0,0.0,0.0,439,54
6,75000,13.38,2993,5,4000000,1.0,0.0,0.0,0.0,0.0,439,25
4,50000,16.0,2179,7,1600000,1.0,0.0,0.0,0.0,0.0,1011,330
5,60000,17.8,1497,5,850000,0.0,0.0,0.0,1.0,1.0,1485,757
5,84000,26.59,1248,5,465000,1.0,0.0,0.0,0.0,1.0,4992,890
13,120000,10.1,2354,5,600000,0.0,0.0,0.0,1.0,0.0,1485,28
18,120340,18.7,1896,5,200000,1.0,0.0,0.0,0.0,1.0,334,59
3,35000,15.1,2179,7,1650000,1.0,0.0,0.0,0.0,1.0,1011,330
5,80000,24.0,1120,5,480000,1.0,0.0,0.0,0.0,1.0,2982,580
6,72000,18.9,998,5,341000,0.0,0.0,0.0,1.0,1.0,4992,717
5,53000,25.17,799,5,230000,0.0,0.0,0.0,1.0,1.0,536,306
5,35000,25.17,799,5,250000,0.0,0.0,0.0,1.0,1.0,536,306
9,100000,23.0,1396,5,450000,1.0,0.0,0.0,0.0,1.0,2982,906
5,40000,28.09,1248,5,850000,1.0,0.0,0.0,0.0,1.0,4992,346
5,70001,12.99,2494,7,975000,1.0,0.0,0.0,0.0,1.0,793,545
1,30000,16.5,1493,7,790000,1.0,0.0,0.0,0.0,1.0,1011,211
5,32959,22.54,1396,5,681000,1.0,0.0,0.0,0.0,1.0,2982,906
4,34000,18.2,1199,5,550000,0.0,0.0,0.0,1.0,0.0,1485,175
8,45000,15.04,1598,5,400000,0.0,0.0,0.0,1.0,1.0,620,247
2,18500,21.63,998,5,575000,0.0,0.0,0.0,1.0,0.0,4992,237
8,59000,16.47,1198,5,350000,0.0,0.0,0.0,1.0,1.0,620,373
5,50000,23.1,998,5,400000,0.0,0.0,0.0,1.0,1.0,4992,237
8,107030,13.0,2982,7,1375000,1.0,0.0,0.0,0.0,1.0,793,187
10,35000,16.07,1995,5,1150000,1.0,0.0,0.0,0.0,0.0,439,152
9,25000,20.92,998,5,200000,0.0,0.0,0.0,1.0,1.0,4992,778
10,70000,16.47,1198,5,380000,0.0,0.0,0.0,1.0,1.0,620,373
6,30000,20.63,1198,5,225000,0.0,0.0,0.0,1.0,1.0,170,85
3,44000,17.0,1591,5,900000,0.0,0.0,0.0,1.0,1.0,2982,492
3,100000,19.0,1197,5,375000,0.0,0.0,0.0,1.0,1.0,4992,890
11,163876,12.8,2494,8,675000,1.0,0.0,0.0,0.0,1.0,793,545
8,151000,12.99,2494,7,750000,1.0,0.0,0.0,0.0,1.0,793,545
2,20000,22.0,1197,5,610000,0.0,0.0,0.0,1.0,1.0,4992,890
12,91200,23.26,1197,5,280000,0.0,0.0,0.0,1.0,1.0,4992,17
4,50500,20.71,799,5,250000,0.0,0.0,0.0,1.0,1.0,170,10
2,5000,23.95,998,5,355000,0.0,0.0,0.0,1.0,1.0,4992,778
3,38500,16.36,2179,7,1520000,1.0,0.0,0.0,0.0,1.0,1011,273
5,60000,25.17,799,5,270000,0.0,0.0,0.0,1.0,1.0,536,306
8,77000,23.0,1396,5,455000,1.0,0.0,0.0,0.0,1.0,2982,906
6,52353,16.36,2179,5,2400000,1.0,0.0,0.0,0.0,0.0,59,52
6,32524,19.0,1197,5,560000,0.0,0.0,0.0,1.0,1.0,4992,890
4,60000,24.52,1248,7,800000,1.0,0.0,0.0,0.0,1.0,4992,343
9,77000,17.68,1968,5,1750000,1.0,0.0,0.0,0.0,0.0,192,64
8,65675,25.8,1498,5,490000,1.0,0.0,0.0,0.0,1.0,1485,362
5,70000,23.84,1199,5,285000,0.0,0.0,0.0,1.0,1.0,430,145
9,47321,17.4,1497,5,349000,0.0,0.0,0.0,1.0,1.0,1485,757
5,42564,28.09,1248,5,485000,1.0,0.0,0.0,0.0,1.0,4992,346
5,30000,27.39,1248,5,585000,1.0,0.0,0.0,0.0,1.0,4992,364
2,18593,17.0,1198,5,675000,0.0,0.0,0.0,1.0,1.0,430,85
7,90000,25.1,1498,5,550000,1.0,0.0,0.0,0.0,1.0,1485,757
5,70000,20.63,1198,5,180000,0.0,0.0,0.0,1.0,1.0,170,85
1,25000,21.01,1197,5,700000,0.0,0.0,0.0,1.0,1.0,4992,364
5,21600,17.5,1373,7,725000,0.0,0.0,0.0,1.0,1.0,4992,343
9,60000,17.5,1298,5,350000,0.0,0.0,0.0,1.0,1.0,4992,890
7,63339,26.0,1498,5,675000,1.0,0.0,0.0,0.0,1.0,1485,757
6,115000,11.3,2987,7,3700000,1.0,0.0,0.0,0.0,0.0,337,36
5,18000,22.7,799,5,285000,0.0,0.0,0.0,1.0,1.0,170,75
8,41170,19.1,1197,5,380000,0.0,0.0,0.0,1.0,1.0,4992,890
3,15799,17.5,1199,5,749000,0.0,0.0,0.0,1.0,1.0,1485,101
8,59000,14.84,2143,5,1280000,1.0,0.0,0.0,0.0,0.0,337,118
6,45000,28.4,1248,5,475000,1.0,0.0,0.0,0.0,1.0,4992,781
3,40000,21.21,1197,5,600000,0.0,0.0,0.0,1.0,1.0,4992,890
4,31001,19.5,1968,5,1399000,1.0,0.0,0.0,0.0,0.0,334,59
5,21517,18.9,998,5,315000,0.0,0.0,0.0,1.0,1.0,4992,717
8,50000,19.1,1197,5,375000,0.0,0.0,0.0,1.0,1.0,4992,890
3,10000,15.29,1591,5,1235000,0.0,0.0,0.0,1.0,1.0,2982,336
5,44340,25.8,1498,5,715000,1.0,0.0,0.0,0.0,1.0,1485,362
6,36497,21.7,1498,5,550000,1.0,0.0,0.0,0.0,1.0,790,374
10,90000,20.0,1399,5,230000,1.0,0.0,0.0,0.0,1.0,790,271
11,46100,21.21,1197,5,280000,0.0,0.0,0.0,1.0,0.0,4992,890
4,35700,28.09,1248,5,650000,1.0,0.0,0.0,0.0,1.0,4992,346
3,35000,21.21,1197,5,550000,0.0,0.0,0.0,1.0,1.0,4992,890
7,119000,20.77,1248,7,700000,1.0,0.0,0.0,0.0,1.0,4992,343
11,80000,11.4,2953,7,750000,1.0,0.0,0.0,0.0,0.0,790,47
12,48192,18.9,1061,5,200000,0.0,0.0,0.0,1.0,1.0,4992,717
3,53000,23.0,1498,5,1100000,1.0,0.0,0.0,0.0,1.0,790,374
6,120000,26.59,1248,5,500000,1.0,0.0,0.0,0.0,1.0,4992,890
7,80000,25.1,1498,5,575000,1.0,0.0,0.0,0.0,1.0,1485,757
9,50000,19.01,1461,5,375000,1.0,0.0,0.0,0.0,1.0,536,218
4,15554,22.05,796,5,310000,0.0,0.0,0.0,1.0,1.0,4992,778
5,86448,28.4,1248,5,525000,1.0,0.0,0.0,0.0,1.0,4992,781
11,87000,17.8,1248,5,205000,1.0,0.0,0.0,0.0,1.0,4992,781
6,110000,15.1,2179,7,850000,1.0,0.0,0.0,0.0,1.0,1011,330
6,60000,26.59,1248,5,500000,1.0,0.0,0.0,0.0,1.0,4992,890
4,23211,23.9,1582,5,825000,1.0,0.0,0.0,0.0,1.0,2982,492
2,16000,19.5,1199,5,725000,0.0,0.0,0.0,1.0,1.0,1485,362
4,80000,26.0,1498,5,750000,1.0,0.0,0.0,0.0,1.0,1485,757
5,30000,25.32,1198,6,580000,1.0,0.0,0.0,0.0,1.0,1011,66
10,57000,26.2,998,5,220000,0.0,0.0,0.0,0.0,1.0,4992,717
7,233000,25.1,1498,5,500000,1.0,0.0,0.0,0.0,1.0,1485,757
9,29512,16.8,1497,5,380000,0.0,0.0,0.0,1.0,1.0,1485,757
7,100000,23.4,1248,5,450000,1.0,0.0,0.0,0.0,1.0,4992,890
6,39000,18.9,1197,5,410000,0.0,0.0,0.0,1.0,1.0,2982,580
11,41000,20.54,1598,5,285000,1.0,0.0,0.0,0.0,1.0,620,247
6,42000,23.95,998,5,285000,0.0,0.0,0.0,1.0,1.0,4992,778
5,50000,21.7,1498,5,650000,1.0,0.0,0.0,0.0,1.0,790,374
11,42000,16.0,1198,5,280000,0.0,0.0,0.0,1.0,1.0,1485,175
9,80000,19.81,1086,5,210000,0.0,0.0,0.0,1.0,1.0,2982,410
6,60000,20.51,998,5,310000,0.0,0.0,0.0,1.0,1.0,4992,717
11,50000,12.6,1798,5,375000,0.0,0.0,0.0,1.0,0.0,334,93
6,30337,17.1,1591,5,569000,0.0,0.0,0.0,1.0,1.0,2982,492
3,39000,22.54,1396,5,625000,1.0,0.0,0.0,0.0,1.0,2982,906
14,40000,17.92,1086,5,95000,0.0,0.0,0.0,1.0,1.0,2982,139
4,40000,24.3,1248,5,810000,1.0,0.0,0.0,0.0,1.0,4992,295
3,40000,13.68,2393,7,1875000,1.0,0.0,0.0,0.0,1.0,793,545
5,19000,27.3,1498,5,490000,1.0,0.0,0.0,0.0,1.0,1485,175
5,75000,24.3,1248,5,825000,1.0,0.0,0.0,0.0,1.0,4992,295
5,48000,23.9,1582,5,650000,1.0,0.0,0.0,0.0,1.0,2982,492
3,40000,27.28,1047,5,350000,1.0,0.0,0.0,0.0,1.0,430,145
6,103000,28.09,1248,5,530000,1.0,0.0,0.0,0.0,1.0,4992,346
3,15797,25.5,1498,5,825000,1.0,0.0,0.0,0.0,1.0,1485,101
4,115000,23.0,1498,5,650000,1.0,0.0,0.0,0.0,1.0,790,374
2,30000,14.1,2179,7,1270000,1.0,0.0,0.0,0.0,1.0,430,100
3,31000,24.3,1248,5,849000,1.0,0.0,0.0,0.0,0.0,4992,295
8,47277,25.8,1498,5,399000,1.0,0.0,0.0,0.0,1.0,1485,362
5,28963,28.09,1248,5,600000,1.0,0.0,0.0,0.0,1.0,4992,346
4,31000,20.85,1197,5,650000,0.0,0.0,0.0,1.0,1.0,4992,890
16,29957,18.9,998,5,150000,0.0,0.0,0.0,1.0,1.0,4992,717
5,44160,24.52,1248,7,670000,1.0,0.0,0.0,0.0,1.0,4992,343
9,55000,19.3,1248,5,325000,1.0,0.0,0.0,0.0,1.0,4992,890
6,51000,19.0,1199,5,560000,0.0,0.0,0.0,1.0,0.0,1485,175
5,23211,20.85,1197,5,535000,0.0,0.0,0.0,1.0,1.0,4992,890
6,23569,16.2,1199,5,425000,0.0,0.0,0.0,1.0,1.0,620,373
7,95000,22.7,1498,5,425000,1.0,0.0,0.0,0.0,1.0,790,374
4,15000,23.01,999,5,350000,0.0,0.0,0.0,1.0,1.0,536,306
5,37902,18.9,1197,5,450000,0.0,0.0,0.0,1.0,1.0,2982,580
9,90000,20.77,1248,7,520000,1.0,0.0,0.0,0.0,1.0,4992,343
12,120000,12.05,2179,7,400000,1.0,0.0,0.0,0.0,1.0,1011,273
6,69000,33.54,998,5,350000,0.0,0.0,0.0,0.0,1.0,4992,717
10,58519,19.81,1086,5,260000,0.0,0.0,0.0,1.0,1.0,2982,410
6,65000,19.67,1582,5,849000,1.0,0.0,0.0,0.0,1.0,2982,336
6,59706,15.1,2179,7,875000,1.0,0.0,0.0,0.0,1.0,1011,330
5,50000,21.19,1396,5,550000,1.0,0.0,0.0,0.0,1.0,2982,906
3,30000,19.0,1194,5,630000,0.0,0.0,0.0,1.0,1.0,790,33
4,40000,17.84,1395,5,3100000,0.0,0.0,0.0,1.0,0.0,192,99
4,11448,17.0,1497,5,700000,0.0,0.0,0.0,1.0,1.0,790,374
4,31031,25.5,1498,5,725000,1.0,0.0,0.0,0.0,1.0,1485,101
4,40813,18.9,1197,5,450000,0.0,0.0,0.0,1.0,1.0,2982,580
9,37300,18.9,998,5,275000,0.0,0.0,0.0,1.0,1.0,4992,717
6,47000,20.14,1498,5,450000,1.0,0.0,0.0,0.0,1.0,620,373
13,46252,17.7,1497,5,225000,0.0,0.0,0.0,1.0,1.0,1485,757
2,35000,24.0,1186,5,575000,1.0,0.0,0.0,0.0,1.0,2982,580
3,5000,24.7,796,5,300000,0.0,0.0,0.0,1.0,1.0,4992,778
7,33000,19.1,1197,5,395000,0.0,0.0,0.0,1.0,1.0,4992,890
5,52000,22.54,1396,5,625000,1.0,0.0,0.0,0.0,1.0,2982,906
9,55000,16.8,1497,5,379000,0.0,0.0,0.0,1.0,1.0,1485,757
9,76000,22.9,1248,5,425000,1.0,0.0,0.0,0.0,1.0,4992,781
8,90000,23.4,1248,5,370000,1.0,0.0,0.0,0.0,1.0,4992,890
4,25000,25.83,1498,5,615000,1.0,0.0,0.0,0.0,1.0,790,65
9,60000,19.3,1248,5,370000,1.0,0.0,0.0,0.0,1.0,4992,890
